cmte,app,memno,cid,aid,exp,job,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_med,exp_low,exp_none,deviated,dev_sd_i,deviation,score
05,17,13,05_13,05_17,low,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,1,0,1,0.3,0.3,4.3
05,17,14,05_14,05_17,low,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,1,0,0,0.3,0,4
05,17,15,05_15,05_17,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,0,0.3,0,4
05,19,01,05_01,05_19,low,reviewer,4.3,top,3.9,TRUE,0.6176470588235294,TRUE,0,0,1,0,1,0.15,-0.3,3.6
05,19,02,05_02,05_19,med,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,1,0,0,1,0.3,-0.3,3.6
05,19,03,05_03,05_19,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,19,04,05_04,05_19,none,reviewer,4,top,3.9,TRUE,0.6176470588235294,TRUE,0,0,0,1,0,0.15,0,3.9
05,19,05,05_05,05_19,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,19,06,05_06,05_19,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,19,07,05_07,05_19,high,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,0,0,0.3,0,3.9
05,19,08,05_08,05_19,med,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,1,0,0,1,0.3,0.2,4.1
05,19,09,05_09,05_19,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,19,10,05_10,05_19,low,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,1,0,1,0.3,0.1,4
05,19,11,05_11,05_19,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,19,12,05_12,05_19,low,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,1,0,0,0.3,0,3.9
05,19,13,05_13,05_19,med,reviewer,3.4,bottom,3.9,TRUE,0.6176470588235294,TRUE,0,1,0,0,0,0.15,0,3.9
05,19,14,05_14,05_19,low,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,1,0,0,0.3,0,3.9
05,19,15,05_15,05_19,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,21,01,05_01,05_21,low,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,1,0,1,0.3,-0.2,3.7
05,21,02,05_02,05_21,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,21,03,05_03,05_21,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,21,04,05_04,05_21,med,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,1,0,0,1,0.3,-0.2,3.7
05,21,05,05_05,05_21,low,reviewer,4.3,top,3.9,TRUE,0.6176470588235294,TRUE,0,0,1,0,1,0.15,0.2,4.1
05,21,06,05_06,05_21,low,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,1,0,0,0.3,0,3.9
05,21,07,05_07,05_21,high,reviewer,4.2,top,3.9,TRUE,0.6176470588235294,TRUE,0,0,0,0,1,0.15,0.1,4
05,21,08,05_08,05_21,med,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,1,0,0,1,0.3,0.1,4
05,21,09,05_09,05_21,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,1,0.3,0.2,4.1
05,21,10,05_10,05_21,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,21,11,05_11,05_21,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,21,12,05_12,05_21,low,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,1,0,0,0.3,0,3.9
05,21,13,05_13,05_21,none,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,0,0,1,0,0.3,0,3.9
05,21,14,05_14,05_21,med,panelist,NA,NA,3.9,TRUE,0.6176470588235294,TRUE,1,1,0,0,0,0.3,0,3.9
05,21,15,05_15,05_21,med,reviewer,3.3,bottom,3.9,TRUE,0.6176470588235294,TRUE,0,1,0,0,0,0.15,0,3.9
05,30,01,05_01,05_30,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,0,0.3,0,4
05,30,02,05_02,05_30,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,1,0.3,0.2,4.2
05,30,03,05_03,05_30,low,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,1,0,0,0.3,0,4
05,30,04,05_04,05_30,low,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,1,0,1,0.3,0.1,4.1
05,30,05,05_05,05_30,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,0,0.3,0,4
05,30,06,05_06,05_30,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,0,0.3,0,4
05,30,07,05_07,05_30,med,reviewer,3.2,bottom,4,TRUE,0.7352941176470589,TRUE,0,1,0,0,0,0.15,0,4
05,30,08,05_08,05_30,high,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,0,1,0.3,0.3,4.3
05,30,09,05_09,05_30,low,reviewer,4.5,top,4,TRUE,0.7352941176470589,TRUE,0,0,1,0,0,0.15,0,4
05,30,10,05_10,05_30,high,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,0,1,0.3,-0.3,3.7
05,30,11,05_11,05_30,low,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,1,0,1,0.3,0.2,4.2
05,30,12,05_12,05_30,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,0,0.3,0,4
05,30,13,05_13,05_30,none,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,0,1,0,0.3,0,4
05,30,14,05_14,05_30,low,panelist,NA,NA,4,TRUE,0.7352941176470589,TRUE,1,0,1,0,0,0.3,0,4
05,30,15,05_15,05_30,none,reviewer,4.4,top,4,TRUE,0.7352941176470589,TRUE,0,0,0,1,0,0.15,0,4
05,32,01,05_01,05_32,low,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,1,0,0,0.3,0,4.3
05,32,02,05_02,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,03,05_03,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,04,05_04,05_32,med,reviewer,4.4,top,4.3,FALSE,0.8823529411764706,TRUE,0,1,0,0,0,0.15,0,4.3
05,32,05,05_05,05_32,low,reviewer,4.3,top,4.3,FALSE,0.8823529411764706,TRUE,0,0,1,0,0,0.15,0,4.3
05,32,06,05_06,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,07,05_07,05_32,med,reviewer,4.3,top,4.3,FALSE,0.8823529411764706,TRUE,0,1,0,0,0,0.15,0,4.3
05,32,08,05_08,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,09,05_09,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,10,05_10,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,11,05_11,05_32,low,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,1,0,1,0.3,0.2,4.5
05,32,12,05_12,05_32,low,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,1,0,1,0.3,-0.3,4
05,32,13,05_13,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,14,05_14,05_32,none,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,1,0,0.3,0,4.3
05,32,15,05_15,05_32,high,panelist,NA,NA,4.3,FALSE,0.8823529411764706,TRUE,1,0,0,0,0,0.3,0,4.3
05,35,01,05_01,05_35,none,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,0,1,0,0.3,0,4.2
05,35,02,05_02,05_35,none,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,0,1,1,0.3,0.2,4.4
05,35,03,05_03,05_35,none,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,0,1,0,0.3,0,4.2
05,35,04,05_04,05_35,low,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,1,0,0,0.3,0,4.2
05,35,05,05_05,05_35,none,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,0,1,1,0.3,-0.1,4.1
05,35,06,05_06,05_35,med,reviewer,4,bottom,4.2,TRUE,0.8235294117647058,TRUE,0,1,0,0,1,0.15,0.1,4.3
05,35,07,05_07,05_35,low,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,1,0,0,0.3,0,4.2
05,35,08,05_08,05_35,none,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,0,1,0,0.3,0,4.2
05,35,09,05_09,05_35,med,reviewer,4.6,top,4.2,TRUE,0.8235294117647058,TRUE,0,1,0,0,1,0.15,-0.4,3.8
05,35,10,05_10,05_35,med,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,1,0,0,1,0.3,-0.2,4
05,35,11,05_11,05_35,med,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,1,0,0,0,0.3,0,4.2
05,35,12,05_12,05_35,med,reviewer,3.9,bottom,4.2,TRUE,0.8235294117647058,TRUE,0,1,0,0,0,0.15,0,4.2
05,35,13,05_13,05_35,low,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,1,0,0,0.3,0,4.2
05,35,14,05_14,05_35,med,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,1,0,0,1,0.3,-0.2,4
05,35,15,05_15,05_35,low,panelist,NA,NA,4.2,TRUE,0.8235294117647058,TRUE,1,0,1,0,0,0.3,0,4.2
06,5,01,06_01,06_5,med,reviewer,4.6,top,4.7,FALSE,1,TRUE,0,1,0,0,0,0.15,0,4.7
06,5,02,06_02,06_5,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,1,0.3,-0.1,4.6
06,5,03,06_03,06_5,med,reviewer,4.8,top,4.7,FALSE,1,TRUE,0,1,0,0,1,0.15,-0.1,4.6
06,5,04,06_04,06_5,low,reviewer,4.6,top,4.7,FALSE,1,TRUE,0,0,1,0,0,0.15,0,4.7
06,5,05,06_05,06_5,low,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.7
06,5,06,06_06,06_5,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,1,0.3,-0.2,4.5
06,5,07,06_07,06_5,low,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.7
06,5,08,06_08,06_5,med,panelist,NA,NA,4.7,FALSE,1,TRUE,1,1,0,0,0,0.3,0,4.7
06,5,09,06_09,06_5,med,panelist,NA,NA,4.7,FALSE,1,TRUE,1,1,0,0,0,0.3,0,4.7
06,5,10,06_10,06_5,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,1,0.3,-0.5,4.2
06,5,11,06_11,06_5,low,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.7
06,5,12,06_12,06_5,med,panelist,NA,NA,4.7,FALSE,1,TRUE,1,1,0,0,1,0.3,0.3,4.9
06,5,13,06_13,06_5,med,panelist,NA,NA,4.7,FALSE,1,TRUE,1,1,0,0,0,0.3,0,4.7
06,5,14,06_14,06_5,low,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.7
06,5,15,06_15,06_5,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,1,0.3,-0.1,4.6
06,5,16,06_16,06_5,low,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.7
06,7,01,06_01,06_7,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,7,02,06_02,06_7,high,reviewer,3.7,bottom,4,TRUE,0.8,TRUE,0,0,0,0,0,0.15,0,4
06,7,03,06_03,06_7,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,7,04,06_04,06_7,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.2,4.2
06,7,05,06_05,06_7,high,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,0,1,0.3,0.5,4.5
06,7,06,06_06,06_7,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,7,07,06_07,06_7,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,7,08,06_08,06_7,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,7,09,06_09,06_7,med,reviewer,4.2,top,4,TRUE,0.8,TRUE,0,1,0,0,0,0.15,0,4
06,7,10,06_10,06_7,high,reviewer,4,top,4,TRUE,0.8,TRUE,0,0,0,0,1,0.15,-0.1,3.9
06,7,11,06_11,06_7,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,7,12,06_12,06_7,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,-0.3,3.7
06,7,13,06_13,06_7,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,7,14,06_14,06_7,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.2,4.2
06,7,15,06_15,06_7,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,7,16,06_16,06_7,high,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,0,0,0.3,0,4
06,8,01,06_01,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,02,06_02,06_8,med,reviewer,2.6,bottom,3.8,TRUE,0.7,TRUE,0,1,0,0,1,0.15,-0.4,3.4
06,8,03,06_03,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,04,06_04,06_8,low,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,1,0,0,0.3,0,3.8
06,8,05,06_05,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,06,06_06,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,07,06_07,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,08,06_08,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,1,0.3,-0.3,3.5
06,8,09,06_09,06_8,med,reviewer,4.6,top,3.8,TRUE,0.7,TRUE,0,1,0,0,0,0.15,0,3.8
06,8,10,06_10,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,11,06_11,06_8,low,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,1,0,0,0.3,0,3.8
06,8,12,06_12,06_8,low,reviewer,4.3,top,3.8,TRUE,0.7,TRUE,0,0,1,0,0,0.15,0,3.8
06,8,13,06_13,06_8,low,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,1,0,0,0.3,0,3.8
06,8,14,06_14,06_8,low,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,1,0,1,0.3,-0.1,3.7
06,8,15,06_15,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,8,16,06_16,06_8,none,panelist,NA,NA,3.8,TRUE,0.7,TRUE,1,0,0,1,0,0.3,0,3.8
06,12,01,06_01,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,12,02,06_02,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.4,4.4
06,12,03,06_03,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,12,04,06_04,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,-0.2,3.8
06,12,05,06_05,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.3,4.3
06,12,06,06_06,06_12,low,reviewer,4.2,top,4,TRUE,0.8,TRUE,0,0,1,0,0,0.15,0,4
06,12,07,06_07,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,-0.5,3.5
06,12,08,06_08,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,12,09,06_09,06_12,high,reviewer,4.5,top,4,TRUE,0.8,TRUE,0,0,0,0,0,0.15,0,4
06,12,10,06_10,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,12,11,06_11,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,12,12,06_12,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,-0.3,3.7
06,12,13,06_13,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,12,14,06_14,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.2,4.2
06,12,15,06_15,06_12,high,reviewer,3.4,bottom,4,TRUE,0.8,TRUE,0,0,0,0,0,0.15,0,4
06,12,16,06_16,06_12,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,-0.5,3.5
06,16,01,06_01,06_16,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.1,4.1
06,16,02,06_02,06_16,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,-0.1,3.9
06,16,03,06_03,06_16,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,-0.1,3.9
06,16,04,06_04,06_16,low,reviewer,3.8,bottom,4,TRUE,0.8,TRUE,0,0,1,0,1,0.15,-0.2,3.8
06,16,05,06_05,06_16,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,0.1,4.1
06,16,06,06_06,06_16,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,0.3,4.3
06,16,07,06_07,06_16,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,16,08,06_08,06_16,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,16,09,06_09,06_16,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,16,10,06_10,06_16,med,panelist,NA,NA,4,TRUE,0.8,TRUE,1,1,0,0,0,0.3,0,4
06,16,11,06_11,06_16,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,16,12,06_12,06_16,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,16,13,06_13,06_16,med,panelist,NA,NA,4,TRUE,0.8,TRUE,1,1,0,0,0,0.3,0,4
06,16,14,06_14,06_16,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,16,15,06_15,06_16,med,reviewer,4.6,top,4,TRUE,0.8,TRUE,0,1,0,0,1,0.15,0.1,4.1
06,16,16,06_16,06_16,none,reviewer,3.7,bottom,4,TRUE,0.8,TRUE,0,0,0,1,0,0.15,0,4
06,19,01,06_01,06_19,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,19,02,06_02,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.5,4.5
06,19,03,06_03,06_19,med,panelist,NA,NA,4,TRUE,0.8,TRUE,1,1,0,0,1,0.3,-0.3,3.7
06,19,04,06_04,06_19,med,reviewer,4.3,top,4,TRUE,0.8,TRUE,0,1,0,0,1,0.15,-0.1,3.9
06,19,05,06_05,06_19,high,reviewer,4,top,4,TRUE,0.8,TRUE,0,0,0,0,0,0.15,0,4
06,19,06,06_06,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,19,07,06_07,06_19,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,0.2,4.2
06,19,08,06_08,06_19,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,0,0.3,0,4
06,19,09,06_09,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,19,10,06_10,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,0,0.3,0,4
06,19,11,06_11,06_19,low,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,1,0,1,0.3,0.1,4.1
06,19,12,06_12,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.1,4.1
06,19,13,06_13,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,-0.1,3.9
06,19,14,06_14,06_19,med,reviewer,3.6,bottom,4,TRUE,0.8,TRUE,0,1,0,0,0,0.15,0,4
06,19,15,06_15,06_19,med,panelist,NA,NA,4,TRUE,0.8,TRUE,1,1,0,0,1,0.3,-0.4,3.6
06,19,16,06_16,06_19,none,panelist,NA,NA,4,TRUE,0.8,TRUE,1,0,0,1,1,0.3,0.4,4.4
06,24,01,06_01,06_24,low,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,1,0,1,0.3,-0.3,4
06,24,02,06_02,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,1,0.3,-0.3,4
06,24,03,06_03,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,0,0.3,0,4.3
06,24,04,06_04,06_24,low,reviewer,4.3,top,4.3,TRUE,0.94,TRUE,0,0,1,0,0,0.15,0,4.3
06,24,05,06_05,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,1,0.3,-0.2,4.1
06,24,06,06_06,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,1,0.3,0.5,4.8
06,24,07,06_07,06_24,low,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,1,0,0,0.3,0,4.3
06,24,08,06_08,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,0,0.3,0,4.3
06,24,09,06_09,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,0,0.3,0,4.3
06,24,10,06_10,06_24,med,reviewer,4.2,bottom,4.3,TRUE,0.94,TRUE,0,1,0,0,1,0.15,0.1,4.4
06,24,11,06_11,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,0,0.3,0,4.3
06,24,12,06_12,06_24,high,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,0,1,0.3,-0.1,4.2
06,24,13,06_13,06_24,med,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,1,0,0,0,0.3,0,4.3
06,24,14,06_14,06_24,none,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,0,0,1,0,0.3,0,4.3
06,24,15,06_15,06_24,high,reviewer,4.3,top,4.3,TRUE,0.94,TRUE,0,0,0,0,1,0.15,0.1,4.4
06,24,16,06_16,06_24,med,panelist,NA,NA,4.3,TRUE,0.94,TRUE,1,1,0,0,1,0.3,0.3,4.6
06,30,01,06_01,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,30,02,06_02,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,30,03,06_03,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,1,0.3,0.3,4.7
06,30,04,06_04,06_30,none,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,0,1,0,0.3,0,4.4
06,30,05,06_05,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,30,06,06_06,06_30,med,reviewer,4.4,top,4.4,FALSE,0.98,TRUE,0,1,0,0,1,0.15,0.1,4.5
06,30,07,06_07,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,1,0.3,-0.1,4.3
06,30,08,06_08,06_30,med,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,1,0,0,0,0.3,0,4.4
06,30,09,06_09,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,30,10,06_10,06_30,low,reviewer,4.4,top,4.4,FALSE,0.98,TRUE,0,0,1,0,0,0.15,0,4.4
06,30,11,06_11,06_30,none,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,0,1,0,0.3,0,4.4
06,30,12,06_12,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,1,0.3,0.3,4.7
06,30,13,06_13,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,30,14,06_14,06_30,med,reviewer,4.4,top,4.4,FALSE,0.98,TRUE,0,1,0,0,0,0.15,0,4.4
06,30,15,06_15,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,30,16,06_16,06_30,low,panelist,NA,NA,4.4,FALSE,0.98,TRUE,1,0,1,0,0,0.3,0,4.4
06,31,01,06_01,06_31,med,panelist,NA,NA,4.2,TRUE,0.92,TRUE,1,1,0,0,0,0.3,0,4.2
06,31,02,06_02,06_31,none,reviewer,4.5,top,4.2,TRUE,0.92,TRUE,0,0,0,1,1,0.15,-0.2,4
06,31,03,06_03,06_31,low,panelist,NA,NA,4.2,TRUE,0.92,TRUE,1,0,1,0,0,0.3,0,4.2
06,31,04,06_04,06_31,none,panelist,NA,NA,4.2,TRUE,0.92,TRUE,1,0,0,1,1,0.3,0.2,4.4
06,31,05,06_05,06_31,med,reviewer,4.6,top,4.2,TRUE,0.92,TRUE,0,1,0,0,0,0.15,0,4.2
06,31,06,06_06,06_31,med,reviewer,3.4,bottom,4.2,TRUE,0.92,TRUE,0,1,0,0,0,0.15,0,4.2
