cmte,app,memno,cid,job,exp,init_score,consensus,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
11,26,24,11_24,reviewer,none,4,4.2,0,0,0,1,1,0.1,4.3
11,28,01,11_01,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
11,28,02,11_02,reviewer,low,3.7,3.9,0,0,1,0,1,-0.2,3.7
11,28,03,11_03,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,04,11_04,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
11,28,05,11_05,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,06,11_06,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
11,28,07,11_07,reviewer,none,4,3.9,0,0,0,1,0,0,3.9
11,28,08,11_08,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,09,11_09,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,10,11_10,panelist,low,NA,3.9,1,0,1,0,1,0.1,4
11,28,11,11_11,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
11,28,12,11_12,panelist,low,NA,3.9,1,0,1,0,1,0.4,4.3
11,28,13,11_13,panelist,high,NA,3.9,1,1,0,0,1,-0.1,3.8
11,28,14,11_14,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
11,28,15,11_15,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
11,28,16,11_16,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
11,28,17,11_17,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
11,28,18,11_18,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
11,28,19,11_19,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,20,11_20,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,21,11_21,panelist,high,NA,3.9,1,1,0,0,1,-0.2,3.7
11,28,22,11_22,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
11,28,23,11_23,reviewer,none,3.9,3.9,0,0,0,1,0,0,3.9
11,28,24,11_24,panelist,low,NA,3.9,1,0,1,0,1,0.1,4
11,29,01,11_01,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
11,29,02,11_02,reviewer,none,4.3,4.4,0,0,0,1,0,0,4.4
11,29,03,11_03,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,04,11_04,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
11,29,05,11_05,reviewer,med,4.3,4.4,0,0,0,0,0,0,4.4
11,29,06,11_06,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
11,29,07,11_07,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
11,29,08,11_08,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
11,29,09,11_09,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,10,11_10,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,11,11_11,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,12,11_12,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,13,11_13,panelist,high,NA,4.4,1,1,0,0,0,0,4.4
11,29,14,11_14,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,15,11_15,panelist,none,NA,4.4,1,0,0,1,1,0.1,4.5
11,29,16,11_16,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
11,29,17,11_17,reviewer,high,4.5,4.4,0,1,0,0,0,0,4.4
11,29,18,11_18,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
11,29,19,11_19,panelist,med,NA,4.4,1,0,0,0,1,-0.1,4.3
11,29,20,11_20,panelist,med,NA,4.4,1,0,0,0,1,0.2,4.6
11,29,21,11_21,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
11,29,22,11_22,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
11,29,23,11_23,panelist,none,NA,4.4,1,0,0,1,1,-0.3,4.1
11,29,24,11_24,panelist,med,NA,4.4,1,0,0,0,1,-0.1,4.3
12,3,01,12_01,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
12,3,02,12_02,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
12,3,03,12_03,panelist,none,NA,4.1,1,0,0,1,1,0.3,4.4
12,3,04,12_04,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,3,05,12_05,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,3,06,12_06,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
12,3,07,12_07,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
12,3,08,12_08,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
12,3,09,12_09,panelist,high,NA,4.1,1,1,0,0,1,0.3,4.4
12,3,10,12_10,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,3,11,12_11,reviewer,low,4,4.1,0,0,1,0,0,0,4.1
12,3,12,12_12,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,3,13,12_13,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
12,3,14,12_14,panelist,high,NA,4.1,1,1,0,0,1,-0.4,3.7
12,3,15,12_15,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
12,3,16,12_16,reviewer,none,4.2,4.1,0,0,0,1,0,0,4.1
12,3,17,12_17,panelist,med,NA,4.1,1,0,0,0,1,0.1,4.2
12,3,18,12_18,reviewer,low,4.2,4.1,0,0,1,0,0,0,4.1
12,3,19,12_19,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,3,20,12_20,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,3,21,12_21,panelist,med,NA,4.1,1,0,0,0,1,-0.1,4
12,3,22,12_22,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,3,23,12_23,panelist,low,NA,4.1,1,0,1,0,1,-0.2,3.9
12,3,24,12_24,panelist,none,NA,4.1,1,0,0,1,1,0.3,4.4
12,4,01,12_01,panelist,low,NA,4.4,1,0,1,0,1,0.1,4.5
12,4,02,12_02,panelist,none,NA,4.4,1,0,0,1,1,-0.3,4.1
12,4,03,12_03,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,4,04,12_04,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
12,4,05,12_05,panelist,none,NA,4.4,1,0,0,1,1,0.2,4.6
12,4,06,12_06,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
12,4,07,12_07,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
12,4,08,12_08,panelist,high,NA,4.4,1,1,0,0,0,0,4.4
12,4,09,12_09,panelist,low,NA,4.4,1,0,1,0,1,-0.1,4.3
12,4,10,12_10,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
12,4,11,12_11,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,4,12,12_12,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,4,13,12_13,reviewer,med,4.4,4.4,0,0,0,0,0,0,4.4
12,4,14,12_14,panelist,none,NA,4.4,1,0,0,1,1,-0.3,4.1
12,4,15,12_15,panelist,none,NA,4.4,1,0,0,1,1,-0.2,4.2
12,4,16,12_16,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,4,17,12_17,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,4,18,12_18,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
12,4,19,12_19,reviewer,low,4.3,4.4,0,0,1,0,0,0,4.4
12,4,20,12_20,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,4,21,12_21,reviewer,high,4.5,4.4,0,1,0,0,0,0,4.4
12,4,22,12_22,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,4,23,12_23,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
12,4,24,12_24,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,6,01,12_01,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
12,6,02,12_02,panelist,high,NA,4.4,1,1,0,0,0,0,4.4
12,6,03,12_03,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
12,6,04,12_04,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,6,05,12_05,panelist,low,NA,4.4,1,0,1,0,1,0.1,4.5
12,6,06,12_06,reviewer,med,4.3,4.4,0,0,0,0,0,0,4.4
12,6,07,12_07,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,6,08,12_08,panelist,low,NA,4.4,1,0,1,0,1,0.1,4.5
12,6,09,12_09,panelist,med,NA,4.4,1,0,0,0,1,-0.4,4
12,6,10,12_10,panelist,med,NA,4.4,1,0,0,0,1,-0.2,4.2
12,6,11,12_11,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
12,6,12,12_12,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,6,13,12_13,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
12,6,14,12_14,panelist,none,NA,4.4,1,0,0,1,1,-0.2,4.2
12,6,15,12_15,panelist,none,NA,4.4,1,0,0,1,1,0.4,4.8
12,6,16,12_16,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,6,17,12_17,reviewer,none,4.6,4.4,0,0,0,1,0,0,4.4
12,6,18,12_18,panelist,high,NA,4.4,1,1,0,0,0,0,4.4
12,6,19,12_19,panelist,med,NA,4.4,1,0,0,0,1,0.2,4.6
12,6,20,12_20,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,6,21,12_21,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
12,6,22,12_22,reviewer,low,4.4,4.4,0,0,1,0,0,0,4.4
12,6,23,12_23,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
12,6,24,12_24,panelist,none,NA,4.4,1,0,0,1,1,0.1,4.5
12,7,01,12_01,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
12,7,02,12_02,reviewer,low,4.1,4.1,0,0,1,0,0,0,4.1
12,7,03,12_03,reviewer,med,4,4.1,0,0,0,0,0,0,4.1
12,7,04,12_04,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,7,05,12_05,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
12,7,06,12_06,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
12,7,07,12_07,reviewer,low,4.2,4.1,0,0,1,0,1,-0.2,3.9
12,7,08,12_08,panelist,none,NA,4.1,1,0,0,1,1,-0.3,3.8
12,7,09,12_09,panelist,med,NA,4.1,1,0,0,0,1,-0.2,3.9
12,7,10,12_10,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,7,11,12_11,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,7,12,12_12,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
12,7,13,12_13,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,7,14,12_14,panelist,low,NA,4.1,1,0,1,0,1,-0.2,3.9
12,7,15,12_15,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
12,7,16,12_16,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
12,7,17,12_17,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
12,7,18,12_18,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
12,7,19,12_19,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,7,20,12_20,panelist,none,NA,4.1,1,0,0,1,1,-0.2,3.9
12,7,21,12_21,panelist,med,NA,4.1,1,0,0,0,1,0.1,4.2
12,7,22,12_22,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
12,7,23,12_23,panelist,high,NA,4.1,1,1,0,0,1,-0.2,3.9
12,7,24,12_24,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
12,9,01,12_01,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,9,02,12_02,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,9,03,12_03,reviewer,none,3.5,3.5,0,0,0,1,1,0.1,3.6
12,9,04,12_04,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,9,05,12_05,panelist,low,NA,3.5,1,0,1,0,1,-0.1,3.4
12,9,06,12_06,panelist,med,NA,3.5,1,0,0,0,1,-0.2,3.3
12,9,07,12_07,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,9,08,12_08,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,9,09,12_09,panelist,med,NA,3.5,1,0,0,0,1,-0.1,3.4
12,9,10,12_10,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
12,9,11,12_11,panelist,med,NA,3.5,1,0,0,0,1,-0.1,3.4
12,9,12,12_12,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
12,9,13,12_13,panelist,low,NA,3.5,1,0,1,0,1,-0.1,3.4
12,9,14,12_14,reviewer,low,3.5,3.5,0,0,1,0,1,-0.2,3.3
12,9,15,12_15,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,9,16,12_16,panelist,low,NA,3.5,1,0,1,0,1,-0.2,3.3
12,9,17,12_17,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
12,9,18,12_18,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,9,19,12_19,reviewer,high,3.6,3.5,0,1,0,0,1,-0.1,3.4
12,9,20,12_20,panelist,none,NA,3.5,1,0,0,1,1,0.1,3.6
12,9,21,12_21,panelist,none,NA,3.5,1,0,0,1,1,0.2,3.7
12,9,22,12_22,panelist,high,NA,3.5,1,1,0,0,0,0,3.5
12,9,23,12_23,panelist,none,NA,3.5,1,0,0,1,1,-0.3,3.2
12,9,24,12_24,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,13,01,12_01,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,13,02,12_02,panelist,med,NA,3.5,1,0,0,0,1,0.1,3.6
12,13,03,12_03,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
12,13,04,12_04,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,13,05,12_05,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,13,06,12_06,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,13,07,12_07,panelist,high,NA,3.5,1,1,0,0,0,0,3.5
12,13,08,12_08,panelist,low,NA,3.5,1,0,1,0,1,0.1,3.6
12,13,09,12_09,panelist,med,NA,3.5,1,0,0,0,1,0.2,3.7
12,13,10,12_10,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,13,11,12_11,reviewer,none,3.1,3.5,0,0,0,1,0,0,3.5
12,13,12,12_12,reviewer,none,3.7,3.5,0,0,0,1,1,-0.2,3.3
12,13,13,12_13,panelist,low,NA,3.5,1,0,1,0,1,-0.1,3.4
12,13,14,12_14,panelist,none,NA,3.5,1,0,0,1,1,-0.4,3.1
12,13,15,12_15,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
12,13,16,12_16,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,13,17,12_17,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
12,13,18,12_18,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
12,13,19,12_19,panelist,high,NA,3.5,1,1,0,0,1,-0.2,3.3
12,13,20,12_20,reviewer,none,3.7,3.5,0,0,0,1,1,-0.2,3.3
12,13,21,12_21,panelist,none,NA,3.5,1,0,0,1,1,0.4,3.9
12,13,22,12_22,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
12,13,23,12_23,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
12,13,24,12_24,panelist,low,NA,3.5,1,0,1,0,1,0.1,3.6
12,19,01,12_01,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
12,19,02,12_02,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
12,19,03,12_03,panelist,med,NA,3.6,1,0,0,0,1,0.1,3.7
12,19,04,12_04,panelist,med,NA,3.6,1,0,0,0,1,0.3,3.9
12,19,05,12_05,panelist,high,NA,3.6,1,1,0,0,0,0,3.6
12,19,06,12_06,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
12,19,07,12_07,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
12,19,08,12_08,reviewer,none,3.7,3.6,0,0,0,1,0,0,3.6
12,19,09,12_09,panelist,med,NA,3.6,1,0,0,0,1,-0.2,3.4
12,19,10,12_10,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
12,19,11,12_11,panelist,med,NA,3.6,1,0,0,0,1,-0.1,3.5
12,19,12,12_12,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
12,19,13,12_13,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
12,19,14,12_14,panelist,low,NA,3.6,1,0,1,0,1,-0.4,3.2
12,19,15,12_15,panelist,high,NA,3.6,1,1,0,0,0,0,3.6
12,19,16,12_16,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
12,19,17,12_17,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
12,19,18,12_18,panelist,none,NA,3.6,1,0,0,1,1,-0.3,3.3
12,19,19,12_19,panelist,low,NA,3.6,1,0,1,0,1,0.1,3.7
12,19,20,12_20,reviewer,none,3.5,3.6,0,0,0,1,1,0.1,3.7
12,19,21,12_21,panelist,low,NA,3.6,1,0,1,0,1,-0.2,3.4
12,19,22,12_22,reviewer,low,3.6,3.6,0,0,1,0,0,0,3.6
12,19,23,12_23,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
12,19,24,12_24,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
12,21,01,12_01,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,21,02,12_02,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,21,03,12_03,reviewer,low,3.6,3.8,0,0,1,0,1,-0.2,3.6
12,21,04,12_04,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,21,05,12_05,panelist,med,NA,3.8,1,0,0,0,1,-0.2,3.6
12,21,06,12_06,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
12,21,07,12_07,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
12,21,08,12_08,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,21,09,12_09,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
12,21,10,12_10,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
12,21,11,12_11,reviewer,none,3.9,3.8,0,0,0,1,0,0,3.8
12,21,12,12_12,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
12,21,13,12_13,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
12,21,14,12_14,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,21,15,12_15,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,21,16,12_16,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,21,17,12_17,panelist,med,NA,3.8,1,0,0,0,1,-0.1,3.7
12,21,18,12_18,reviewer,med,3.8,3.8,0,0,0,0,0,0,3.8
12,21,19,12_19,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
12,21,20,12_20,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,21,21,12_21,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,21,22,12_22,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
12,21,23,12_23,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,21,24,12_24,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,22,01,12_01,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
12,22,02,12_02,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
12,22,03,12_03,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
12,22,04,12_04,panelist,none,NA,4.3,1,0,0,1,1,0.2,4.5
12,22,05,12_05,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
12,22,06,12_06,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
12,22,07,12_07,panelist,none,NA,4.3,1,0,0,1,1,0.2,4.5
12,22,08,12_08,panelist,high,NA,4.3,1,1,0,0,0,0,4.3
12,22,09,12_09,panelist,med,NA,4.3,1,0,0,0,1,-0.2,4.1
12,22,10,12_10,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
12,22,11,12_11,panelist,low,NA,4.3,1,0,1,0,1,-0.1,4.2
12,22,12,12_12,panelist,none,NA,4.3,1,0,0,1,1,-0.1,4.2
12,22,13,12_13,panelist,med,NA,4.3,1,0,0,0,1,0.1,4.4
12,22,14,12_14,panelist,low,NA,4.3,1,0,1,0,1,-0.1,4.2
12,22,15,12_15,reviewer,none,4.5,4.3,0,0,0,1,0,0,4.3
12,22,16,12_16,reviewer,none,4,4.3,0,0,0,1,0,0,4.3
12,22,17,12_17,panelist,none,NA,4.3,1,0,0,1,1,0.2,4.5
12,22,18,12_18,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
12,22,19,12_19,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
12,22,20,12_20,panelist,none,NA,4.3,1,0,0,1,1,0.1,4.4
12,22,21,12_21,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
12,22,22,12_22,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
12,22,23,12_23,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
12,22,24,12_24,reviewer,high,4.5,4.3,0,1,0,0,1,0.1,4.4
12,24,01,12_01,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
12,24,02,12_02,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
12,24,03,12_03,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
12,24,04,12_04,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
12,24,05,12_05,panelist,low,NA,3.9,1,0,1,0,1,0.2,4.1
12,24,06,12_06,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
12,24,07,12_07,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
12,24,08,12_08,reviewer,none,3.8,3.9,0,0,0,1,1,0.1,4
12,24,09,12_09,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
12,24,10,12_10,panelist,low,NA,3.9,1,0,1,0,1,-0.2,3.7
12,24,11,12_11,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
12,24,12,12_12,panelist,low,NA,3.9,1,0,1,0,1,-0.1,3.8
12,24,13,12_13,panelist,none,NA,3.9,1,0,0,1,1,-0.2,3.7
12,24,14,12_14,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
12,24,15,12_15,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
12,24,16,12_16,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
12,24,17,12_17,reviewer,none,4,3.9,0,0,0,1,1,-0.3,3.6
12,24,18,12_18,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
12,24,19,12_19,panelist,none,NA,3.9,1,0,0,1,1,-0.1,3.8
12,24,20,12_20,panelist,med,NA,3.9,1,0,0,0,1,0.1,4
12,24,21,12_21,panelist,none,NA,3.9,1,0,0,1,1,-0.1,3.8
12,24,22,12_22,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
12,24,23,12_23,reviewer,low,3.9,3.9,0,0,1,0,0,0,3.9
12,24,24,12_24,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
12,25,01,12_01,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
12,25,02,12_02,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
12,25,03,12_03,panelist,none,NA,4.2,1,0,0,1,1,-0.3,3.9
12,25,04,12_04,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
12,25,05,12_05,reviewer,none,4.3,4.2,0,0,0,1,1,-0.1,4.1
12,25,06,12_06,panelist,none,NA,4.2,1,0,0,1,1,0.2,4.4
12,25,07,12_07,reviewer,low,4.2,4.2,0,0,1,0,1,-0.2,4
12,25,08,12_08,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
12,25,09,12_09,panelist,none,NA,4.2,1,0,0,1,1,-0.2,4
12,25,10,12_10,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
12,25,11,12_11,panelist,none,NA,4.2,1,0,0,1,1,-0.1,4.1
12,25,12,12_12,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
12,25,13,12_13,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
12,25,14,12_14,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
12,25,15,12_15,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
12,25,16,12_16,panelist,low,NA,4.2,1,0,1,0,1,0.1,4.3
12,25,17,12_17,panelist,none,NA,4.2,1,0,0,1,1,0.1,4.3
12,25,18,12_18,panelist,high,NA,4.2,1,1,0,0,0,0,4.2
12,25,19,12_19,reviewer,med,4.1,4.2,0,0,0,0,1,0.2,4.4
12,25,20,12_20,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
12,25,21,12_21,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
12,25,22,12_22,panelist,high,NA,4.2,1,1,0,0,1,0.1,4.3
12,25,23,12_23,panelist,med,NA,4.2,1,0,0,0,1,-0.1,4.1
12,25,24,12_24,panelist,low,NA,4.2,1,0,1,0,1,-0.2,4
12,26,01,12_01,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,02,12_02,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
12,26,03,12_03,reviewer,low,4,3.8,0,0,1,0,0,0,3.8
12,26,04,12_04,panelist,none,NA,3.8,1,0,0,1,1,0.2,4
12,26,05,12_05,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,26,06,12_06,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,07,12_07,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,26,08,12_08,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,09,12_09,panelist,med,NA,3.8,1,0,0,0,1,0.2,4
12,26,10,12_10,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,11,12_11,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,26,12,12_12,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,26,13,12_13,reviewer,low,3.4,3.8,0,0,1,0,0,0,3.8
12,26,14,12_14,panelist,low,NA,3.8,1,0,1,0,1,-0.2,3.6
12,26,15,12_15,panelist,none,NA,3.8,1,0,0,1,1,0.3,4.1
12,26,16,12_16,reviewer,high,4.1,3.8,0,1,0,0,1,0.2,4
12,26,17,12_17,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
12,26,18,12_18,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,19,12_19,panelist,med,NA,3.8,1,0,0,0,1,-0.2,3.6
12,26,20,12_20,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,21,12_21,panelist,med,NA,3.8,1,0,0,0,1,0.2,4
12,26,22,12_22,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
12,26,23,12_23,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,26,24,12_24,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,27,01,12_01,reviewer,none,3.5,3.8,0,0,0,1,1,-0.2,3.6
12,27,02,12_02,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,27,03,12_03,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
12,27,04,12_04,panelist,low,NA,3.8,1,0,1,0,1,0.1,3.9
12,27,05,12_05,panelist,low,NA,3.8,1,0,1,0,1,0.1,3.9
12,27,06,12_06,panelist,none,NA,3.8,1,0,0,1,1,0.2,4
12,27,07,12_07,panelist,none,NA,3.8,1,0,0,1,1,0.1,3.9
12,27,08,12_08,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
12,27,09,12_09,panelist,med,NA,3.8,1,0,0,0,1,0.2,4
12,27,10,12_10,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
