cmte,app,memno,cid,job,exp,panelist,exp_high,exp_low,exp_none,score
15,7,18,15_18,panelist,high,1,1,0,0,4.728161766238139
15,7,19,15_19,panelist,high,1,1,0,0,3.8899188341713726
15,7,20,15_20,panelist,none,1,0,0,1,4.820463156238397
15,7,21,15_21,panelist,med,1,0,0,0,4.448604112789303
15,7,22,15_22,panelist,high,1,1,0,0,4.221618228269292
15,7,23,15_23,panelist,none,1,0,0,1,4.5761421357553065
15,7,24,15_24,reviewer,high,0,1,0,0,3.742116638374305
15,8,01,15_01,panelist,med,1,0,0,0,3.6530489924340332
15,8,02,15_02,panelist,none,1,0,0,1,4.5413204564668375
15,8,03,15_03,panelist,high,1,1,0,0,3.5190886811196367
15,8,04,15_04,panelist,low,1,0,1,0,3.786115509652542
15,8,05,15_05,reviewer,high,0,1,0,0,3.5070211456571942
15,8,06,15_06,panelist,high,1,1,0,0,4.023085416513368
15,8,07,15_07,panelist,none,1,0,0,1,4.064361213761316
15,8,08,15_08,panelist,med,1,0,0,0,4.10094953899929
15,8,09,15_09,panelist,med,1,0,0,0,4.61722203718675
15,8,10,15_10,panelist,med,1,0,0,0,3.757374790308424
15,8,11,15_11,panelist,low,1,0,1,0,3.966757260547141
15,8,12,15_12,reviewer,med,0,0,0,0,3.848175923115353
15,8,13,15_13,panelist,low,1,0,1,0,4.589688946976795
15,8,14,15_14,panelist,med,1,0,0,0,3.998499563212326
15,8,15,15_15,panelist,med,1,0,0,0,4.108995515679206
15,8,16,15_16,panelist,high,1,1,0,0,3.8185117501871413
15,8,17,15_17,panelist,low,1,0,1,0,3.8313474194491235
15,8,18,15_18,panelist,none,1,0,0,1,4.265902758667726
15,8,19,15_19,panelist,high,1,1,0,0,3.7035245269875485
15,8,20,15_20,panelist,med,1,0,0,0,4.278878364229438
15,8,21,15_21,panelist,med,1,0,0,0,4.01275044282077
15,8,22,15_22,panelist,none,1,0,0,1,4.2949817056264425
15,8,23,15_23,panelist,med,1,0,0,0,3.936563674305528
15,8,24,15_24,reviewer,high,0,1,0,0,3.8072845669558446
15,9,01,15_01,reviewer,med,0,0,0,0,4.33393777241794
15,9,02,15_02,reviewer,med,0,0,0,0,4.538897527461482
15,9,03,15_03,reviewer,med,0,0,0,0,3.973334119563587
15,9,04,15_04,panelist,low,1,0,1,0,4.210511596884316
15,9,05,15_05,panelist,low,1,0,1,0,4.27623646368776
15,9,06,15_06,panelist,none,1,0,0,1,4.862608706706973
15,9,07,15_07,panelist,med,1,0,0,0,4.294319970884102
15,9,08,15_08,panelist,med,1,0,0,0,4.242327448629755
15,9,09,15_09,panelist,none,1,0,0,1,4.644666692312663
15,9,10,15_10,panelist,med,1,0,0,0,4.419729483422706
15,9,11,15_11,panelist,med,1,0,0,0,4.064299497367306
15,9,12,15_12,panelist,med,1,0,0,0,4.266089751215596
15,9,13,15_13,panelist,high,1,1,0,0,4.624927771412847
15,9,14,15_14,panelist,none,1,0,0,1,4.478943092914507
15,9,15,15_15,panelist,high,1,1,0,0,4.279961402132785
15,9,16,15_16,panelist,none,1,0,0,1,4.846897370735433
15,9,17,15_17,panelist,low,1,0,1,0,4.55860509342341
15,9,18,15_18,panelist,high,1,1,0,0,4.452236533857827
15,9,19,15_19,panelist,med,1,0,0,0,4.209682755331441
15,9,20,15_20,panelist,high,1,1,0,0,4.373891806035119
15,9,21,15_21,panelist,low,1,0,1,0,4.758826220300895
15,9,22,15_22,panelist,high,1,1,0,0,4.132378880068534
15,9,23,15_23,panelist,high,1,1,0,0,4.4448433993913765
15,9,24,15_24,panelist,med,1,0,0,0,3.9472024039508917
15,10,01,15_01,panelist,med,1,0,0,0,3.813238003418173
15,10,02,15_02,panelist,med,1,0,0,0,4.56688010464467
15,10,03,15_03,panelist,med,1,0,0,0,3.5182211038928504
15,10,04,15_04,panelist,med,1,0,0,0,3.716942422388768
15,10,05,15_05,panelist,none,1,0,0,1,4.0348700638081425
15,10,06,15_06,reviewer,high,0,1,0,0,4.00095389451842
15,10,07,15_07,panelist,med,1,0,0,0,3.982565781154774
15,10,08,15_08,panelist,low,1,0,1,0,4.39565017952729
15,10,09,15_09,panelist,high,1,1,0,0,4.696218199569646
15,10,10,15_10,reviewer,med,0,0,0,0,3.7019852456595985
15,10,11,15_11,panelist,high,1,1,0,0,3.888401066061267
15,10,12,15_12,panelist,med,1,0,0,0,3.778082134046214
15,10,13,15_13,reviewer,med,0,0,0,0,4.263327488635447
15,10,14,15_14,panelist,high,1,1,0,0,3.8639254801503164
15,10,15,15_15,panelist,high,1,1,0,0,3.597738838600163
15,10,16,15_16,panelist,med,1,0,0,0,4.059633521497192
15,10,17,15_17,panelist,high,1,1,0,0,4.074905043779307
15,10,18,15_18,panelist,med,1,0,0,0,4.421349090883811
15,10,19,15_19,panelist,low,1,0,1,0,4.24748367820776
15,10,20,15_20,panelist,none,1,0,0,1,4.3273921134878774
15,10,21,15_21,panelist,none,1,0,0,1,4.130190699044295
15,10,22,15_22,panelist,low,1,0,1,0,3.972403813971426
15,10,23,15_23,panelist,low,1,0,1,0,4.60261839540811
15,10,24,15_24,panelist,none,1,0,0,1,4.068378545372091
15,11,01,15_01,panelist,low,1,0,1,0,3.6711340911988604
15,11,02,15_02,panelist,med,1,0,0,0,4.276308472296916
15,11,03,15_03,panelist,med,1,0,0,0,3.6554951702675957
15,11,04,15_04,panelist,med,1,0,0,0,3.5362956172247686
15,11,05,15_05,panelist,med,1,0,0,0,3.7805822227517973
15,11,06,15_06,panelist,low,1,0,1,0,4.493742843670031
15,11,07,15_07,panelist,high,1,1,0,0,3.7630419132690105
15,11,08,15_08,panelist,med,1,0,0,0,3.864849081216264
15,11,09,15_09,panelist,med,1,0,0,0,4.665452940379452
15,11,10,15_10,panelist,high,1,1,0,0,4.1998295103978975
15,11,11,15_11,panelist,high,1,1,0,0,3.6864613989786683
15,11,12,15_12,panelist,low,1,0,1,0,4.0370988862931805
15,11,13,15_13,panelist,low,1,0,1,0,4.252225832895303
15,11,14,15_14,panelist,med,1,0,0,0,4.14496795629672
15,11,15,15_15,panelist,high,1,1,0,0,3.856669479766466
15,11,16,15_16,reviewer,med,0,0,0,0,3.7029530584942023
15,11,17,15_17,panelist,none,1,0,0,1,3.8536992308037714
15,11,18,15_18,panelist,none,1,0,0,1,4.177307096391639
15,11,19,15_19,panelist,high,1,1,0,0,4.158018536422061
15,11,20,15_20,panelist,med,1,0,0,0,4.052579075389232
15,11,21,15_21,panelist,none,1,0,0,1,3.990867237277081
15,11,22,15_22,panelist,med,1,0,0,0,4.142640962055376
15,11,23,15_23,reviewer,none,0,0,0,1,4.277292175084506
15,11,24,15_24,reviewer,high,0,1,0,0,3.5218274926441935
15,12,01,15_01,panelist,med,1,0,0,0,4.0575421653122
15,12,02,15_02,panelist,none,1,0,0,1,4.331717262248012
15,12,03,15_03,reviewer,med,0,0,0,0,3.715108665870029
15,12,04,15_04,panelist,high,1,1,0,0,3.9774582345779472
15,12,05,15_05,panelist,med,1,0,0,0,3.5397202305133604
15,12,06,15_06,panelist,low,1,0,1,0,4.260514780728366
15,12,07,15_07,panelist,med,1,0,0,0,4.003509333375261
15,12,08,15_08,panelist,med,1,0,0,0,4.597623342455492
15,12,09,15_09,panelist,high,1,1,0,0,4.8711861675458374
15,12,10,15_10,panelist,high,1,1,0,0,3.9007624371635283
15,12,11,15_11,panelist,med,1,0,0,0,3.786229280764738
15,12,12,15_12,panelist,high,1,1,0,0,4.3454661388921725
15,12,13,15_13,panelist,high,1,1,0,0,4.21771098346956
15,12,14,15_14,panelist,med,1,0,0,0,4.243398488126124
15,12,15,15_15,panelist,med,1,0,0,0,3.9627100511043407
15,12,16,15_16,panelist,low,1,0,1,0,4.425203350523092
15,12,17,15_17,panelist,low,1,0,1,0,4.2792160332814415
15,12,18,15_18,panelist,med,1,0,0,0,4.132123332050127
15,12,19,15_19,panelist,none,1,0,0,1,4.1878950125900465
15,12,20,15_20,panelist,med,1,0,0,0,4.207138201226244
15,12,21,15_21,panelist,high,1,1,0,0,4.036141937887846
15,12,22,15_22,reviewer,none,0,0,0,1,4.227824950426596
15,12,23,15_23,panelist,low,1,0,1,0,4.117996277941397
15,12,24,15_24,reviewer,none,0,0,0,1,3.907212859674462
15,13,01,15_01,panelist,med,1,0,0,0,4.564731427328386
15,13,02,15_02,reviewer,med,0,0,0,0,4.407977526610251
15,13,03,15_03,panelist,none,1,0,0,1,4.537309523153079
15,13,04,15_04,panelist,med,1,0,0,0,4.459218095589597
15,13,05,15_05,panelist,med,1,0,0,0,4.046591778324901
15,13,06,15_06,panelist,low,1,0,1,0,4.405988739076725
15,13,07,15_07,panelist,med,1,0,0,0,3.769159340897821
15,13,08,15_08,panelist,med,1,0,0,0,4.75998152480331
15,13,09,15_09,panelist,high,1,1,0,0,4.721482585839089
15,13,10,15_10,panelist,none,1,0,0,1,4.474981972101353
15,13,11,15_11,panelist,med,1,0,0,0,4.383733281486282
15,13,12,15_12,panelist,none,1,0,0,1,4.4131292086894325
15,13,13,15_13,panelist,high,1,1,0,0,4.631568891974103
15,13,14,15_14,panelist,high,1,1,0,0,4.420661009597159
15,13,15,15_15,panelist,med,1,0,0,0,4.282301777142253
15,13,16,15_16,reviewer,med,0,0,0,0,4.202604048060304
15,13,17,15_17,panelist,low,1,0,1,0,4.506033256327769
15,13,18,15_18,reviewer,high,0,1,0,0,4.361794312737645
15,13,19,15_19,panelist,low,1,0,1,0,4.252065032600868
15,13,20,15_20,panelist,med,1,0,0,0,4.482244594797667
15,13,21,15_21,panelist,high,1,1,0,0,4.6445203065513
15,13,22,15_22,panelist,high,1,1,0,0,4.26426564409219
15,13,23,15_23,panelist,low,1,0,1,0,4.615517702038714
15,13,24,15_24,panelist,none,1,0,0,1,4.381801945988333
15,14,01,15_01,reviewer,none,0,0,0,1,3.8926963712333
15,14,02,15_02,panelist,none,1,0,0,1,4.6790323532579645
15,14,03,15_03,panelist,low,1,0,1,0,3.7772583351417226
15,14,04,15_04,reviewer,med,0,0,0,0,3.8765328282742137
15,14,05,15_05,panelist,high,1,1,0,0,3.695992135241395
15,14,06,15_06,panelist,med,1,0,0,0,4.057220375364687
15,14,07,15_07,panelist,med,1,0,0,0,3.965896932241706
15,14,08,15_08,panelist,med,1,0,0,0,4.237807384993042
15,14,09,15_09,panelist,low,1,0,1,0,4.593304698628219
15,14,10,15_10,panelist,high,1,1,0,0,3.922973843101043
15,14,11,15_11,panelist,med,1,0,0,0,3.658630582501793
15,14,12,15_12,panelist,med,1,0,0,0,3.865522824384079
15,14,13,15_13,panelist,none,1,0,0,1,4.536305424037649
15,14,14,15_14,panelist,med,1,0,0,0,3.9923027100755784
15,14,15,15_15,panelist,med,1,0,0,0,3.966454122524322
15,14,16,15_16,panelist,high,1,1,0,0,3.8632971249033536
15,14,17,15_17,panelist,med,1,0,0,0,3.972833838192706
15,14,18,15_18,panelist,high,1,1,0,0,4.251270597566478
15,14,19,15_19,panelist,low,1,0,1,0,4.339644272592265
15,14,20,15_20,panelist,high,1,1,0,0,4.008970517433605
15,14,21,15_21,panelist,low,1,0,1,0,4.162383183472456
15,14,22,15_22,panelist,med,1,0,0,0,4.003076505537371
15,14,23,15_23,panelist,none,1,0,0,1,4.155882754401026
15,14,24,15_24,reviewer,high,0,1,0,0,3.5283187253876473
15,15,01,15_01,panelist,low,1,0,1,0,3.574778208703317
15,15,02,15_02,panelist,high,1,1,0,0,3.9194311708503897
15,15,03,15_03,reviewer,med,0,0,0,0,3.5325954910302646
15,15,04,15_04,panelist,med,1,0,0,0,3.784995554182728
15,15,05,15_05,panelist,high,1,1,0,0,3.6365595914637536
15,15,06,15_06,panelist,low,1,0,1,0,3.521569573705993
15,15,07,15_07,panelist,med,1,0,0,0,3.657109958589857
15,15,08,15_08,panelist,high,1,1,0,0,4.039908720245903
15,15,09,15_09,panelist,med,1,0,0,0,4.168829762561763
15,15,10,15_10,panelist,high,1,1,0,0,3.6110209113492364
15,15,11,15_11,reviewer,low,0,0,1,0,3.5285619943770326
15,15,12,15_12,reviewer,med,0,0,0,0,3.6530314937969184
15,15,13,15_13,panelist,none,1,0,0,1,3.893191245016923
15,15,14,15_14,panelist,high,1,1,0,0,3.7757966189112318
15,15,15,15_15,panelist,none,1,0,0,1,3.691281320814845
15,15,16,15_16,panelist,none,1,0,0,1,4.146592255320542
15,15,17,15_17,panelist,med,1,0,0,0,3.62231655092157
15,15,18,15_18,panelist,med,1,0,0,0,3.7762833942544987
15,15,19,15_19,panelist,med,1,0,0,0,3.6083118795196163
15,15,20,15_20,panelist,med,1,0,0,0,3.934344250682275
15,15,21,15_21,panelist,med,1,0,0,0,3.967909313730066
15,15,22,15_22,panelist,low,1,0,1,0,4.0028570687314815
15,15,23,15_23,panelist,high,1,1,0,0,3.56230765064689
15,15,24,15_24,panelist,none,1,0,0,1,3.583267620248218
16,1,01,16_01,panelist,low,1,0,1,0,4.0892535074386025
16,1,02,16_02,panelist,high,1,1,0,0,4.355842710146777
16,1,03,16_03,panelist,med,1,0,0,0,3.8711574140899416
16,1,04,16_04,panelist,med,1,0,0,0,3.7184067898597717
16,1,05,16_05,panelist,none,1,0,0,1,3.6968189808315337
16,1,06,16_06,panelist,none,1,0,0,1,3.9908519536364797
16,1,07,16_07,panelist,med,1,0,0,0,3.606090900584852
16,1,08,16_08,panelist,high,1,1,0,0,3.9355870646921924
16,1,09,16_09,panelist,none,1,0,0,1,4.662839557940178
16,1,10,16_10,panelist,med,1,0,0,0,3.78331796049315
16,1,11,16_11,panelist,high,1,1,0,0,4.0202890633859765
16,1,12,16_12,reviewer,high,0,1,0,0,3.603650268245973
16,1,13,16_13,panelist,none,1,0,0,1,4.4439083899506615
16,1,14,16_14,panelist,med,1,0,0,0,4.086600925881536
16,1,15,16_15,reviewer,low,0,0,1,0,3.587283114874422
16,1,16,16_16,panelist,low,1,0,1,0,4.088488900794917
16,1,17,16_17,reviewer,low,0,0,1,0,4.084981485659967
16,1,18,16_18,panelist,med,1,0,0,0,4.1967917962619135
16,1,19,16_19,panelist,high,1,1,0,0,3.519632852072821
16,1,20,16_20,panelist,med,1,0,0,0,3.5465540499485346
16,1,21,16_21,panelist,med,1,0,0,0,4.052061085463561
16,1,22,16_22,panelist,med,1,0,0,0,4.057919197227059
16,1,23,16_23,panelist,high,1,1,0,0,3.9849109222111205
16,1,24,16_24,panelist,med,1,0,0,0,3.579437546419581
16,2,01,16_01,panelist,none,1,0,0,1,3.9774123263361725
16,2,02,16_02,panelist,none,1,0,0,1,4.780148311318308
16,2,03,16_03,reviewer,none,0,0,0,1,3.5877548698828243
16,2,04,16_04,panelist,high,1,1,0,0,3.7512797437686616
16,2,05,16_05,panelist,low,1,0,1,0,3.7450670089937272
16,2,06,16_06,panelist,low,1,0,1,0,4.044652831239015
16,2,07,16_07,panelist,med,1,0,0,0,3.69674805152868
16,2,08,16_08,panelist,med,1,0,0,0,4.428609763030594
16,2,09,16_09,panelist,high,1,1,0,0,4.418481133809461
16,2,10,16_10,panelist,med,1,0,0,0,4.030248371945226
16,2,11,16_11,panelist,med,1,0,0,0,3.556252153926413
16,2,12,16_12,panelist,med,1,0,0,0,3.880938969804935
16,2,13,16_13,panelist,none,1,0,0,1,4.0199673187752145
16,2,14,16_14,panelist,med,1,0,0,0,4.392171179696629
16,2,15,16_15,panelist,high,1,1,0,0,3.6989038550917366
16,2,16,16_16,panelist,med,1,0,0,0,4.262086232826212
16,2,17,16_17,reviewer,high,0,1,0,0,3.589211656950096
16,2,18,16_18,reviewer,low,0,0,1,0,3.7610454556312933
16,2,19,16_19,panelist,low,1,0,1,0,3.8409538970047374
16,2,20,16_20,panelist,med,1,0,0,0,3.9380666651700618
16,2,21,16_21,panelist,high,1,1,0,0,3.7394546726156017
16,2,22,16_22,panelist,med,1,0,0,0,4.090997849835784
16,2,23,16_23,panelist,med,1,0,0,0,3.920257350932665
16,2,24,16_24,panelist,high,1,1,0,0,3.7764826275794015
16,3,01,16_01,panelist,high,1,1,0,0,3.6891933837947835
16,3,02,16_02,panelist,high,1,1,0,0,4.010657546166632
16,3,03,16_03,panelist,none,1,0,0,1,4.051798806854012
16,3,04,16_04,reviewer,high,0,1,0,0,3.5845372812245793
16,3,05,16_05,panelist,none,1,0,0,1,4.033434757269503
16,3,06,16_06,panelist,high,1,1,0,0,4.088108214485705
16,3,07,16_07,panelist,med,1,0,0,0,3.7190363907667594
16,3,08,16_08,panelist,med,1,0,0,0,3.9419813912383184
16,3,09,16_09,panelist,med,1,0,0,0,4.375619822280448
16,3,10,16_10,panelist,med,1,0,0,0,3.8291399425572883
16,3,11,16_11,panelist,med,1,0,0,0,3.850815099637086
16,3,12,16_12,panelist,none,1,0,0,1,4.051798148251964
16,3,13,16_13,panelist,med,1,0,0,0,4.17265368560341
16,3,14,16_14,panelist,med,1,0,0,0,4.148567700529733
16,3,15,16_15,reviewer,med,0,0,0,0,3.646022264201905
16,3,16,16_16,panelist,high,1,1,0,0,3.860275485577508
16,3,17,16_17,panelist,low,1,0,1,0,3.9837271657360342
16,3,18,16_18,panelist,med,1,0,0,0,4.038043578273453
16,3,19,16_19,panelist,med,1,0,0,0,3.759395865240676
16,3,20,16_20,panelist,low,1,0,1,0,3.7382467801006314
16,3,21,16_21,panelist,low,1,0,1,0,3.867925399280498
16,3,22,16_22,panelist,high,1,1,0,0,3.918198152606467
16,3,23,16_23,reviewer,none,0,0,0,1,4.129954499445077
16,3,24,16_24,panelist,low,1,0,1,0,3.786670832187798
16,4,01,16_01,reviewer,med,0,0,0,0,3.753561063280565
16,4,02,16_02,panelist,none,1,0,0,1,4.771700010237755
16,4,03,16_03,panelist,med,1,0,0,0,3.9553459195309744
16,4,04,16_04,panelist,low,1,0,1,0,3.9522290267841336
16,4,05,16_05,panelist,high,1,1,0,0,3.540617624174273
16,4,06,16_06,panelist,med,1,0,0,0,3.948211419562018
16,4,07,16_07,panelist,med,1,0,0,0,3.9306965940459335
16,4,08,16_08,panelist,med,1,0,0,0,4.253782093290021
16,4,09,16_09,panelist,low,1,0,1,0,4.513277739331925
16,4,10,16_10,panelist,med,1,0,0,0,3.8186728295279324
16,4,11,16_11,panelist,high,1,1,0,0,3.8765231626888483
16,4,12,16_12,panelist,none,1,0,0,1,4.064860691540985
16,4,13,16_13,panelist,med,1,0,0,0,4.4278838758199575
16,4,14,16_14,panelist,low,1,0,1,0,4.067537980229025
16,4,15,16_15,reviewer,high,0,1,0,0,4.116597924297348
16,4,16,16_16,panelist,med,1,0,0,0,4.12334974663409
16,4,17,16_17,panelist,high,1,1,0,0,4.1730275768921015
16,4,18,16_18,panelist,high,1,1,0,0,4.255232492560778
16,4,19,16_19,panelist,high,1,1,0,0,3.5162024107728587
16,4,20,16_20,reviewer,med,0,0,0,0,3.605986476867446
16,4,21,16_21,panelist,none,1,0,0,1,4.152698361638755
16,4,22,16_22,panelist,none,1,0,0,1,4.235921005519546
16,4,23,16_23,panelist,med,1,0,0,0,4.433671324370524
16,4,24,16_24,panelist,low,1,0,1,0,3.7826777086546546
16,5,01,16_01,reviewer,low,0,0,1,0,3.5956223982601867
16,5,02,16_02,panelist,low,1,0,1,0,4.089199869865106
16,5,03,16_03,panelist,med,1,0,0,0,3.6604165065708516
16,5,04,16_04,panelist,low,1,0,1,0,3.7639670048999
16,5,05,16_05,panelist,none,1,0,0,1,3.6508136102029503
16,5,06,16_06,panelist,high,1,1,0,0,3.5944175323943943
16,5,07,16_07,reviewer,none,0,0,0,1,3.930119058494232
16,5,08,16_08,panelist,med,1,0,0,0,3.916357882953097
16,5,09,16_09,panelist,low,1,0,1,0,4.208744486758474
16,5,10,16_10,reviewer,med,0,0,0,0,3.642164666514181
16,5,11,16_11,panelist,none,1,0,0,1,3.6375111395802775
16,5,12,16_12,panelist,med,1,0,0,0,3.8412990429566856
16,5,13,16_13,panelist,none,1,0,0,1,4.196824998935938
16,5,14,16_14,panelist,high,1,1,0,0,3.700169995613962
16,5,15,16_15,panelist,med,1,0,0,0,3.5989359947255477
16,5,16,16_16,panelist,med,1,0,0,0,3.7851382340409816
16,5,17,16_17,panelist,med,1,0,0,0,4.169228530181427
16,5,18,16_18,panelist,high,1,1,0,0,3.825956335935345
16,5,19,16_19,panelist,high,1,1,0,0,3.7504102147660787
16,5,20,16_20,panelist,high,1,1,0,0,3.831915681151503
16,5,21,16_21,panelist,med,1,0,0,0,4.34552577606906
16,5,22,16_22,panelist,med,1,0,0,0,3.638923220288153
16,5,23,16_23,panelist,med,1,0,0,0,3.9031352216387956
16,5,24,16_24,panelist,high,1,1,0,0,3.5602831037867917
16,6,01,16_01,reviewer,med,0,0,0,0,3.7096977588060733
16,6,02,16_02,panelist,med,1,0,0,0,4.4674364440782135
16,6,03,16_03,panelist,low,1,0,1,0,3.8675815623466674
16,6,04,16_04,panelist,med,1,0,0,0,3.5336234821259014
16,6,05,16_05,panelist,med,1,0,0,0,3.787093651842058
16,6,06,16_06,panelist,med,1,0,0,0,4.362286788583472
16,6,07,16_07,panelist,high,1,1,0,0,3.8086836678168083
16,6,08,16_08,panelist,low,1,0,1,0,4.178136202023924
16,6,09,16_09,reviewer,high,0,1,0,0,4.20738114122224
16,6,10,16_10,panelist,med,1,0,0,0,4.348492057835695
16,6,11,16_11,panelist,high,1,1,0,0,3.8804532975247796
16,6,12,16_12,panelist,med,1,0,0,0,4.469682414064783
16,6,13,16_13,reviewer,high,0,1,0,0,4.296589580283974
16,6,14,16_14,panelist,high,1,1,0,0,4.177154469816196
16,6,15,16_15,panelist,none,1,0,0,1,4.464723149236783
16,6,16,16_16,panelist,none,1,0,0,1,4.694220819112909
16,6,17,16_17,panelist,low,1,0,1,0,4.337406898330458
16,6,18,16_18,panelist,high,1,1,0,0,3.9905067234433704
16,6,19,16_19,panelist,med,1,0,0,0,3.9080314810464234
16,6,20,16_20,panelist,none,1,0,0,1,4.501779164736508
16,6,21,16_21,panelist,med,1,0,0,0,3.934740061173416
16,6,22,16_22,panelist,low,1,0,1,0,4.230629846871041
16,6,23,16_23,panelist,med,1,0,0,0,4.171205144549607
16,6,24,16_24,panelist,none,1,0,0,1,4.338216924789117
16,7,01,16_01,panelist,high,1,1,0,0,4.056114850810267
16,7,02,16_02,panelist,high,1,1,0,0,4.447903706297723
16,7,03,16_03,panelist,high,1,1,0,0,3.7403042343751305
16,7,04,16_04,panelist,high,1,1,0,0,4.018220567155013
16,7,05,16_05,panelist,med,1,0,0,0,4.26323510795805
16,7,06,16_06,reviewer,med,0,0,0,0,4.344042586804771
16,7,07,16_07,panelist,med,1,0,0,0,4.269480759760997
16,7,08,16_08,panelist,med,1,0,0,0,4.540469835346835
16,7,09,16_09,panelist,none,1,0,0,1,4.69053375428176
16,7,10,16_10,panelist,low,1,0,1,0,4.346451682629337
16,7,11,16_11,panelist,med,1,0,0,0,3.736727651034702
16,7,12,16_12,panelist,med,1,0,0,0,4.56484459654052
16,7,13,16_13,panelist,med,1,0,0,0,4.874305649386437
16,7,14,16_14,panelist,low,1,0,1,0,4.409442087807734
16,7,15,16_15,panelist,none,1,0,0,1,4.777421950138752
16,7,16,16_16,reviewer,med,0,0,0,0,4.447985705708912
16,7,17,16_17,panelist,low,1,0,1,0,4.768250843953421
16,7,18,16_18,panelist,med,1,0,0,0,4.342037236932253
16,7,19,16_19,panelist,med,1,0,0,0,3.995681439857621
16,7,20,16_20,reviewer,none,0,0,0,1,4.505370144766993
16,7,21,16_21,panelist,low,1,0,1,0,4.186409037721494
16,7,22,16_22,panelist,none,1,0,0,1,4.7064875857957515
16,7,23,16_23,panelist,high,1,1,0,0,4.717756131137997
16,7,24,16_24,panelist,high,1,1,0,0,3.999383283134235
16,8,01,16_01,panelist,high,1,1,0,0,3.540843948214295
16,8,02,16_02,panelist,high,1,1,0,0,4.166308597617829
16,8,03,16_03,panelist,med,1,0,0,0,3.56383412896537
16,8,04,16_04,panelist,med,1,0,0,0,3.562530817026817
16,8,05,16_05,panelist,none,1,0,0,1,3.798974619730494
16,8,06,16_06,panelist,high,1,1,0,0,3.7821524390497694
16,8,07,16_07,panelist,med,1,0,0,0,3.69817704332197
16,8,08,16_08,panelist,none,1,0,0,1,4.060115618626474
16,8,09,16_09,reviewer,low,0,0,1,0,4.053874901086339
16,8,10,16_10,panelist,low,1,0,1,0,3.7920079901629102
16,8,11,16_11,panelist,med,1,0,0,0,3.7117444665045576
16,8,12,16_12,panelist,none,1,0,0,1,3.779549152185705
16,8,13,16_13,panelist,high,1,1,0,0,3.8174819117327328
16,8,14,16_14,panelist,low,1,0,1,0,3.963550006756029
16,8,15,16_15,reviewer,high,0,1,0,0,3.5168950930683858
16,8,16,16_16,panelist,none,1,0,0,1,3.86022832762809
16,8,17,16_17,panelist,high,1,1,0,0,3.5861183957643763
16,8,18,16_18,panelist,low,1,0,1,0,3.7826596490352293
16,8,19,16_19,panelist,med,1,0,0,0,3.5998853978162018
16,8,20,16_20,panelist,med,1,0,0,0,3.6545866902692277
16,8,21,16_21,panelist,med,1,0,0,0,3.6737003913259576
16,8,22,16_22,panelist,med,1,0,0,0,3.5253535588049565
16,8,23,16_23,panelist,med,1,0,0,0,3.9488621555408217
16,8,24,16_24,reviewer,med,0,0,0,0,3.6059794383904684
16,9,01,16_01,panelist,none,1,0,0,1,4.134756939892955
16,9,02,16_02,panelist,med,1,0,0,0,4.621208987080457
16,9,03,16_03,panelist,high,1,1,0,0,3.912459880091884
16,9,04,16_04,reviewer,med,0,0,0,0,3.7028061004884902
16,9,05,16_05,panelist,low,1,0,1,0,3.8963735588663457
16,9,06,16_06,reviewer,high,0,1,0,0,3.9754553845707132
16,9,07,16_07,panelist,med,1,0,0,0,3.9614671735199307
16,9,08,16_08,panelist,med,1,0,0,0,4.67547466692759
16,9,09,16_09,panelist,none,1,0,0,1,4.481794358399894
16,9,10,16_10,panelist,none,1,0,0,1,3.9673629985314762
16,9,11,16_11,panelist,med,1,0,0,0,4.089131428566889
16,9,12,16_12,panelist,med,1,0,0,0,4.1333329630217905
16,9,13,16_13,panelist,high,1,1,0,0,4.034776123536677
