cmte,app,memno,cid,job,exp,init_score,gender,career_stage,consensus,panelist,exp_high,exp_low,exp_none,female,early_career,deviated,deviation,score
15,6,20,15_20,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,0.1,4.2
15,6,21,15_21,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,6,22,15_22,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,0.1,4.2
15,6,23,15_23,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,6,24,15_24,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,-0.1,4
15,8,01,15_01,reviewer,none,4.3,male,established,4.2,0,0,0,1,0,0,0,0,4.2
15,8,02,15_02,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,1,0.1,4.3
15,8,03,15_03,reviewer,high,4.2,male,established,4.2,0,1,0,0,0,0,1,0.4,4.6
15,8,04,15_04,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,8,05,15_05,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,1,-0.1,4.1
15,8,06,15_06,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,0,0,4.2
15,8,07,15_07,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,1,0.1,4.3
15,8,08,15_08,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,8,09,15_09,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,1,-0.2,4
15,8,10,15_10,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,8,11,15_11,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,0,0,4.2
15,8,12,15_12,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,1,0.3,4.5
15,8,13,15_13,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,1,-0.4,3.8
15,8,14,15_14,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,8,15,15_15,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,8,16,15_16,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,1,0.1,4.3
15,8,17,15_17,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,1,-0.1,4.1
15,8,18,15_18,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,1,-0.1,4.1
15,8,19,15_19,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,0,0,4.2
15,8,20,15_20,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,0,0,4.2
15,8,21,15_21,reviewer,med,4.2,male,established,4.2,0,0,0,0,0,0,0,0,4.2
15,8,22,15_22,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,1,-0.2,4
15,8,23,15_23,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,0,0,4.2
15,8,24,15_24,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,1,0.1,4.3
15,11,01,15_01,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,0.1,4.1
15,11,02,15_02,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
15,11,03,15_03,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
15,11,04,15_04,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,-0.1,3.9
15,11,05,15_05,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
15,11,06,15_06,reviewer,low,4,female,early,4,0,0,1,0,1,1,0,0,4
15,11,07,15_07,panelist,low,NA,female,early,4,1,0,1,0,1,1,0,0,4
15,11,08,15_08,reviewer,none,3.9,female,early,4,0,0,0,1,1,1,0,0,4
15,11,09,15_09,panelist,low,NA,female,early,4,1,0,1,0,1,1,1,-0.2,3.8
15,11,10,15_10,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
15,11,11,15_11,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,-0.1,3.9
15,11,12,15_12,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
15,11,13,15_13,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
15,11,14,15_14,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
15,11,15,15_15,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
15,11,16,15_16,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,0.1,4.1
15,11,17,15_17,panelist,low,NA,female,early,4,1,0,1,0,1,1,0,0,4
15,11,18,15_18,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
15,11,19,15_19,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,0.2,4.2
15,11,20,15_20,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
15,11,21,15_21,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,-0.2,3.8
15,11,22,15_22,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
15,11,23,15_23,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
15,11,24,15_24,reviewer,med,4,female,early,4,0,0,0,0,1,1,1,-0.1,3.9
15,12,01,15_01,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
15,12,02,15_02,panelist,none,NA,male,early,3.8,1,0,0,1,0,1,1,-0.1,3.7
15,12,03,15_03,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,04,15_04,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,1,0.1,3.9
15,12,05,15_05,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,06,15_06,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,07,15_07,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,08,15_08,reviewer,none,3.9,male,early,3.8,0,0,0,1,0,1,1,-0.2,3.6
15,12,09,15_09,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,0,0,3.8
15,12,10,15_10,reviewer,med,3.9,male,early,3.8,0,0,0,0,0,1,1,0.3,4.1
15,12,11,15_11,reviewer,high,3.7,male,early,3.8,0,1,0,0,0,1,0,0,3.8
15,12,12,15_12,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,13,15_13,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,0,0,3.8
15,12,14,15_14,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
15,12,15,15_15,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,0,0,3.8
15,12,16,15_16,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
15,12,17,15_17,panelist,none,NA,male,early,3.8,1,0,0,1,0,1,1,0.1,3.9
15,12,18,15_18,panelist,none,NA,male,early,3.8,1,0,0,1,0,1,0,0,3.8
15,12,19,15_19,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,20,15_20,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,0,0,3.8
15,12,21,15_21,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,22,15_22,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,23,15_23,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
15,12,24,15_24,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
15,14,01,15_01,panelist,none,NA,female,established,3.5,1,0,0,1,1,0,0,0,3.5
15,14,02,15_02,panelist,high,NA,female,established,3.5,1,1,0,0,1,0,0,0,3.5
15,14,03,15_03,panelist,none,NA,female,established,3.5,1,0,0,1,1,0,1,0.3,3.8
15,14,04,15_04,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,1,-0.1,3.4
15,14,05,15_05,panelist,none,NA,female,established,3.5,1,0,0,1,1,0,1,-0.3,3.2
15,14,06,15_06,panelist,low,NA,female,established,3.5,1,0,1,0,1,0,1,0.2,3.7
15,14,07,15_07,reviewer,med,3.4,female,established,3.5,0,0,0,0,1,0,1,0.1,3.6
15,14,08,15_08,panelist,high,NA,female,established,3.5,1,1,0,0,1,0,0,0,3.5
15,14,09,15_09,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,0,0,3.5
15,14,10,15_10,panelist,high,NA,female,established,3.5,1,1,0,0,1,0,0,0,3.5
15,14,11,15_11,panelist,low,NA,female,established,3.5,1,0,1,0,1,0,0,0,3.5
15,14,12,15_12,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,1,-0.2,3.3
15,14,13,15_13,reviewer,med,3.5,female,established,3.5,0,0,0,0,1,0,0,0,3.5
15,14,14,15_14,panelist,none,NA,female,established,3.5,1,0,0,1,1,0,1,0.1,3.6
15,14,15,15_15,panelist,high,NA,female,established,3.5,1,1,0,0,1,0,0,0,3.5
15,14,16,15_16,panelist,high,NA,female,established,3.5,1,1,0,0,1,0,0,0,3.5
15,14,17,15_17,panelist,high,NA,female,established,3.5,1,1,0,0,1,0,0,0,3.5
15,14,18,15_18,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,0,0,3.5
15,14,19,15_19,panelist,low,NA,female,established,3.5,1,0,1,0,1,0,1,0.2,3.7
15,14,20,15_20,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,1,-0.2,3.3
15,14,21,15_21,panelist,low,NA,female,established,3.5,1,0,1,0,1,0,1,-0.1,3.4
15,14,22,15_22,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,1,-0.3,3.2
15,14,23,15_23,panelist,med,NA,female,established,3.5,1,0,0,0,1,0,1,0.3,3.8
15,14,24,15_24,reviewer,med,3.7,female,established,3.5,0,0,0,0,1,0,1,0.2,3.7
15,15,01,15_01,reviewer,none,4.3,female,early,4.2,0,0,0,1,1,1,0,0,4.2
15,15,02,15_02,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,-0.2,4
15,15,03,15_03,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,0,0,4.2
15,15,04,15_04,reviewer,med,4.2,female,early,4.2,0,0,0,0,1,1,1,-0.1,4.1
15,15,05,15_05,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,0,0,4.2
15,15,06,15_06,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.2,4
15,15,07,15_07,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,0.2,4.4
15,15,08,15_08,panelist,none,NA,female,early,4.2,1,0,0,1,1,1,0,0,4.2
15,15,09,15_09,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,0,0,4.2
15,15,10,15_10,reviewer,none,4.1,female,early,4.2,0,0,0,1,1,1,1,0.2,4.4
15,15,11,15_11,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,-0.2,4
15,15,12,15_12,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
15,15,13,15_13,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.3,3.9
15,15,14,15_14,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,-0.4,3.8
15,15,15,15_15,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,-0.2,4
15,15,16,15_16,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
15,15,17,15_17,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.2,4
15,15,18,15_18,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.3,3.9
15,15,19,15_19,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,0.2,4.4
15,15,20,15_20,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,-0.1,4.1
15,15,21,15_21,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,-0.1,4.1
15,15,22,15_22,panelist,none,NA,female,early,4.2,1,0,0,1,1,1,1,-0.1,4.1
15,15,23,15_23,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,0.2,4.4
15,15,24,15_24,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
15,17,01,15_01,panelist,high,NA,female,early,4.5,1,1,0,0,1,1,1,0.3,4.8
15,17,02,15_02,panelist,high,NA,female,early,4.5,1,1,0,0,1,1,1,-0.1,4.4
15,17,03,15_03,panelist,high,NA,female,early,4.5,1,1,0,0,1,1,0,0,4.5
15,17,04,15_04,reviewer,med,4.5,female,early,4.5,0,0,0,0,1,1,0,0,4.5
15,17,05,15_05,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,0,0,4.5
15,17,06,15_06,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,1,0.4,4.9
15,17,07,15_07,panelist,none,NA,female,early,4.5,1,0,0,1,1,1,1,0.4,4.9
15,17,08,15_08,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,0,0,4.5
15,17,09,15_09,panelist,high,NA,female,early,4.5,1,1,0,0,1,1,0,0,4.5
15,17,10,15_10,panelist,none,NA,female,early,4.5,1,0,0,1,1,1,1,0.2,4.7
15,17,11,15_11,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,1,-0.2,4.3
15,17,12,15_12,reviewer,low,4.4,female,early,4.5,0,0,1,0,1,1,0,0,4.5
15,17,13,15_13,panelist,high,NA,female,early,4.5,1,1,0,0,1,1,1,-0.3,4.2
15,17,14,15_14,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,1,0.1,4.6
15,17,15,15_15,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,1,0.2,4.7
15,17,16,15_16,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,0,0,4.5
15,17,17,15_17,panelist,none,NA,female,early,4.5,1,0,0,1,1,1,1,0.1,4.6
15,17,18,15_18,panelist,low,NA,female,early,4.5,1,0,1,0,1,1,1,-0.2,4.3
15,17,19,15_19,reviewer,high,4.6,female,early,4.5,0,1,0,0,1,1,0,0,4.5
15,17,20,15_20,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,1,0.2,4.7
15,17,21,15_21,panelist,low,NA,female,early,4.5,1,0,1,0,1,1,0,0,4.5
15,17,22,15_22,panelist,low,NA,female,early,4.5,1,0,1,0,1,1,1,0.1,4.6
15,17,23,15_23,panelist,med,NA,female,early,4.5,1,0,0,0,1,1,1,0.1,4.6
15,17,24,15_24,panelist,none,NA,female,early,4.5,1,0,0,1,1,1,0,0,4.5
15,21,01,15_01,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,0,0,4.2
15,21,02,15_02,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,21,03,15_03,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,0,0,4.2
15,21,04,15_04,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,1,-0.1,4.1
15,21,05,15_05,reviewer,high,4.1,male,established,4.2,0,1,0,0,0,0,0,0,4.2
15,21,06,15_06,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,0,0,4.2
15,21,07,15_07,reviewer,med,4.3,male,established,4.2,0,0,0,0,0,0,0,0,4.2
15,21,08,15_08,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,21,09,15_09,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,21,10,15_10,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,21,11,15_11,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,21,12,15_12,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,0,0,4.2
15,21,13,15_13,reviewer,med,4.2,male,established,4.2,0,0,0,0,0,0,0,0,4.2
15,21,14,15_14,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,1,-0.4,3.8
15,21,15,15_15,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,0,0,4.2
15,21,16,15_16,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,1,0.2,4.4
15,21,17,15_17,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,0,0,4.2
15,21,18,15_18,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,0,0,4.2
15,21,19,15_19,panelist,high,NA,male,established,4.2,1,1,0,0,0,0,0,0,4.2
15,21,20,15_20,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,1,0.1,4.3
15,21,21,15_21,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,0,0,4.2
15,21,22,15_22,panelist,low,NA,male,established,4.2,1,0,1,0,0,0,0,0,4.2
15,21,23,15_23,panelist,none,NA,male,established,4.2,1,0,0,1,0,0,0,0,4.2
15,21,24,15_24,panelist,med,NA,male,established,4.2,1,0,0,0,0,0,1,-0.2,4
15,23,01,15_01,reviewer,med,4.8,female,early,4.6,0,0,0,0,1,1,0,0,4.6
15,23,02,15_02,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,0,0,4.6
15,23,03,15_03,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,0,0,4.6
15,23,04,15_04,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,1,-0.3,4.3
15,23,05,15_05,panelist,high,NA,female,early,4.6,1,1,0,0,1,1,0,0,4.6
15,23,06,15_06,panelist,low,NA,female,early,4.6,1,0,1,0,1,1,0,0,4.6
15,23,07,15_07,panelist,none,NA,female,early,4.6,1,0,0,1,1,1,1,0.1,4.7
15,23,08,15_08,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,0,0,4.6
15,23,09,15_09,panelist,low,NA,female,early,4.6,1,0,1,0,1,1,1,-0.2,4.4
15,23,10,15_10,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,0,0,4.6
15,23,11,15_11,panelist,low,NA,female,early,4.6,1,0,1,0,1,1,0,0,4.6
15,23,12,15_12,panelist,none,NA,female,early,4.6,1,0,0,1,1,1,1,0.1,4.7
15,23,13,15_13,panelist,low,NA,female,early,4.6,1,0,1,0,1,1,0,0,4.6
15,23,14,15_14,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,0,0,4.6
15,23,15,15_15,panelist,high,NA,female,early,4.6,1,1,0,0,1,1,0,0,4.6
15,23,16,15_16,reviewer,med,4.4,female,early,4.6,0,0,0,0,1,1,0,0,4.6
15,23,17,15_17,reviewer,high,4.6,female,early,4.6,0,1,0,0,1,1,0,0,4.6
15,23,18,15_18,panelist,high,NA,female,early,4.6,1,1,0,0,1,1,1,-0.2,4.4
15,23,19,15_19,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,1,0.2,4.8
15,23,20,15_20,panelist,high,NA,female,early,4.6,1,1,0,0,1,1,0,0,4.6
15,23,21,15_21,panelist,high,NA,female,early,4.6,1,1,0,0,1,1,0,0,4.6
15,23,22,15_22,panelist,med,NA,female,early,4.6,1,0,0,0,1,1,1,-0.1,4.5
15,23,23,15_23,panelist,none,NA,female,early,4.6,1,0,0,1,1,1,1,-0.1,4.5
15,23,24,15_24,panelist,none,NA,female,early,4.6,1,0,0,1,1,1,1,-0.2,4.4
15,25,01,15_01,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.2,3.9
15,25,02,15_02,reviewer,none,3.8,female,established,4.1,0,0,0,1,1,0,1,-0.1,4
15,25,03,15_03,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,0.2,4.3
15,25,04,15_04,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,0.3,4.4
15,25,05,15_05,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,-0.1,4
15,25,06,15_06,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,25,07,15_07,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,0.1,4.2
15,25,08,15_08,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,25,09,15_09,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,25,10,15_10,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,25,11,15_11,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,-0.1,4
15,25,12,15_12,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.1,4
15,25,13,15_13,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,25,14,15_14,reviewer,med,4.2,female,established,4.1,0,0,0,0,1,0,0,0,4.1
15,25,15,15_15,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.1,4
15,25,16,15_16,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,-0.1,4
15,25,17,15_17,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,-0.1,4
15,25,18,15_18,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,25,19,15_19,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,25,20,15_20,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,0,0,4.1
15,25,21,15_21,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,0,0,4.1
15,25,22,15_22,reviewer,none,4.4,female,established,4.1,0,0,0,1,1,0,1,0.2,4.3
15,25,23,15_23,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,25,24,15_24,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,27,01,15_01,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,27,02,15_02,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.1,4
15,27,03,15_03,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,0.1,4.2
15,27,04,15_04,reviewer,med,4.3,female,established,4.1,0,0,0,0,1,0,1,-0.2,3.9
15,27,05,15_05,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,-0.1,4
15,27,06,15_06,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,0.2,4.3
15,27,07,15_07,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,1,0.3,4.4
15,27,08,15_08,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.2,3.9
15,27,09,15_09,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,-0.1,4
15,27,10,15_10,reviewer,none,4.2,female,established,4.1,0,0,0,1,1,0,0,0,4.1
15,27,11,15_11,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.2,3.9
15,27,12,15_12,reviewer,high,3.9,female,established,4.1,0,1,0,0,1,0,0,0,4.1
15,27,13,15_13,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.3,3.8
15,27,14,15_14,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
15,27,15,15_15,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,-0.3,3.8
15,27,16,15_16,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,0.3,4.4
15,27,17,15_17,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,27,18,15_18,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,0,0,4.1
15,27,19,15_19,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,27,20,15_20,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,1,-0.1,4
15,27,21,15_21,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,0.1,4.2
15,27,22,15_22,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,0.1,4.2
15,27,23,15_23,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,0,0,4.1
15,27,24,15_24,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
15,29,01,15_01,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,1,0.1,3.9
15,29,02,15_02,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
15,29,03,15_03,panelist,low,NA,male,established,3.8,1,0,1,0,0,0,0,0,3.8
15,29,04,15_04,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,-0.1,3.7
15,29,05,15_05,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
15,29,06,15_06,reviewer,none,3.8,male,established,3.8,0,0,0,1,0,0,0,0,3.8
15,29,07,15_07,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
15,29,08,15_08,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
15,29,09,15_09,panelist,low,NA,male,established,3.8,1,0,1,0,0,0,1,-0.2,3.6
15,29,10,15_10,reviewer,med,4,male,established,3.8,0,0,0,0,0,0,1,0.2,4
15,29,11,15_11,reviewer,low,3.6,male,established,3.8,0,0,1,0,0,0,1,0.1,3.9
15,29,12,15_12,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
15,29,13,15_13,panelist,low,NA,male,established,3.8,1,0,1,0,0,0,0,0,3.8
15,29,14,15_14,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,1,-0.2,3.6
15,29,15,15_15,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,-0.2,3.6
15,29,16,15_16,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
15,29,17,15_17,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
15,29,18,15_18,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,1,-0.2,3.6
15,29,19,15_19,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,0.1,3.9
15,29,20,15_20,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,1,0.1,3.9
15,29,21,15_21,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,-0.2,3.6
15,29,22,15_22,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
15,29,23,15_23,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,1,-0.1,3.7
15,29,24,15_24,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
16,2,01,16_01,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
16,2,02,16_02,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,1,0.1,4.4
16,2,03,16_03,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,-0.2,4.1
16,2,04,16_04,reviewer,none,4.5,male,established,4.3,0,0,0,1,0,0,0,0,4.3
16,2,05,16_05,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
16,2,06,16_06,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,0,0,4.3
16,2,07,16_07,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
16,2,08,16_08,panelist,none,NA,male,established,4.3,1,0,0,1,0,0,1,-0.3,4
16,2,09,16_09,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
16,2,10,16_10,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,0.2,4.5
16,2,11,16_11,reviewer,high,4,male,established,4.3,0,1,0,0,0,0,0,0,4.3
16,2,12,16_12,panelist,none,NA,male,established,4.3,1,0,0,1,0,0,1,-0.3,4
16,2,13,16_13,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,1,0.2,4.5
16,2,14,16_14,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,1,-0.2,4.1
16,2,15,16_15,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
16,2,16,16_16,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
16,2,17,16_17,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
16,2,18,16_18,reviewer,high,4.3,male,established,4.3,0,1,0,0,0,0,0,0,4.3
16,2,19,16_19,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
16,2,20,16_20,panelist,none,NA,male,established,4.3,1,0,0,1,0,0,1,-0.3,4
16,2,21,16_21,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
